DateTime,bus,p_set
2024-06-02 04:30:00,IB GF,0.0
2024-06-02 04:30:00,IB NPI,2.5
2024-06-02 04:30:00,IB OPF,92.87
2024-06-02 04:30:00,SM FT OPF,0.0
2024-06-02 04:30:00,SM GF,2.11
2024-06-02 04:30:00,SM KV OPF,0.0
2024-06-02 04:30:00,SM NPI,1.316879708
2024-06-02 04:30:00,SM TLO,3.67
2024-06-02 05:00:00,IB GF,0.0
2024-06-02 05:00:00,IB NPI,2.5
2024-06-02 05:00:00,IB OPF,92.87
2024-06-02 05:00:00,SM FT OPF,0.0
2024-06-02 05:00:00,SM GF,2.11
2024-06-02 05:00:00,SM KV OPF,0.0
2024-06-02 05:00:00,SM NPI,1.284370844
2024-06-02 05:00:00,SM TLO,3.67
2024-06-02 05:30:00,IB GF,0.0
2024-06-02 05:30:00,IB NPI,2.5
2024-06-02 05:30:00,IB OPF,92.87
2024-06-02 05:30:00,SM FT OPF,0.0
2024-06-02 05:30:00,SM GF,2.11
2024-06-02 05:30:00,SM KV OPF,0.0
2024-06-02 05:30:00,SM NPI,1.262752593
2024-06-02 05:30:00,SM TLO,3.67
2024-06-02 06:00:00,IB GF,0.0
2024-06-02 06:00:00,IB NPI,2.5
2024-06-02 06:00:00,IB OPF,92.87
2024-06-02 06:00:00,SM FT OPF,0.0
2024-06-02 06:00:00,SM GF,2.11
2024-06-02 06:00:00,SM KV OPF,0.0
2024-06-02 06:00:00,SM NPI,1.295834856
2024-06-02 06:00:00,SM TLO,3.67
2024-06-02 06:30:00,IB GF,0.0
2024-06-02 06:30:00,IB NPI,2.5
2024-06-02 06:30:00,IB OPF,92.87
2024-06-02 06:30:00,SM FT OPF,0.0
2024-06-02 06:30:00,SM GF,2.11
2024-06-02 06:30:00,SM KV OPF,0.0
2024-06-02 06:30:00,SM NPI,1.318906195
2024-06-02 06:30:00,SM TLO,3.67
2024-06-02 07:00:00,IB GF,0.0
2024-06-02 07:00:00,IB NPI,2.5
2024-06-02 07:00:00,IB OPF,92.87
2024-06-02 07:00:00,SM FT OPF,0.0
2024-06-02 07:00:00,SM GF,2.11
2024-06-02 07:00:00,SM KV OPF,0.0
2024-06-02 07:00:00,SM NPI,1.339725335
2024-06-02 07:00:00,SM TLO,3.67
2024-06-02 07:30:00,IB GF,0.0
2024-06-02 07:30:00,IB NPI,2.5
2024-06-02 07:30:00,IB OPF,92.87
2024-06-02 07:30:00,SM FT OPF,0.0
2024-06-02 07:30:00,SM GF,2.11
2024-06-02 07:30:00,SM KV OPF,0.0
2024-06-02 07:30:00,SM NPI,1.339374372
2024-06-02 07:30:00,SM TLO,3.67
2024-06-02 08:00:00,IB GF,0.0
2024-06-02 08:00:00,IB NPI,2.5
2024-06-02 08:00:00,IB OPF,92.87
2024-06-02 08:00:00,SM FT OPF,0.0
2024-06-02 08:00:00,SM GF,2.11
2024-06-02 08:00:00,SM KV OPF,0.0
2024-06-02 08:00:00,SM NPI,1.328739112
2024-06-02 08:00:00,SM TLO,3.67
2024-06-02 08:30:00,IB GF,0.0
2024-06-02 08:30:00,IB NPI,2.5
2024-06-02 08:30:00,IB OPF,92.87
2024-06-02 08:30:00,SM FT OPF,0.0
2024-06-02 08:30:00,SM GF,2.11
2024-06-02 08:30:00,SM KV OPF,0.0
2024-06-02 08:30:00,SM NPI,1.315609329
2024-06-02 08:30:00,SM TLO,3.67
2024-06-02 09:00:00,IB GF,0.0
2024-06-02 09:00:00,IB NPI,2.5
2024-06-02 09:00:00,IB OPF,92.87
2024-06-02 09:00:00,SM FT OPF,0.0
2024-06-02 09:00:00,SM GF,2.11
2024-06-02 09:00:00,SM KV OPF,0.0
2024-06-02 09:00:00,SM NPI,1.310517269
2024-06-02 09:00:00,SM TLO,3.67
2024-06-02 09:30:00,IB GF,0.0
2024-06-02 09:30:00,IB NPI,2.5
2024-06-02 09:30:00,IB OPF,92.87
2024-06-02 09:30:00,SM FT OPF,0.0
2024-06-02 09:30:00,SM GF,2.11
2024-06-02 09:30:00,SM KV OPF,0.0
2024-06-02 09:30:00,SM NPI,1.355569902
2024-06-02 09:30:00,SM TLO,3.67
2024-06-02 10:00:00,IB GF,0.0
2024-06-02 10:00:00,IB NPI,2.5
2024-06-02 10:00:00,IB OPF,92.87
2024-06-02 10:00:00,SM FT OPF,0.0
2024-06-02 10:00:00,SM GF,2.11
2024-06-02 10:00:00,SM KV OPF,0.0
2024-06-02 10:00:00,SM NPI,1.421180223
2024-06-02 10:00:00,SM TLO,3.67
2024-06-02 10:30:00,IB GF,0.0
2024-06-02 10:30:00,IB NPI,2.5
2024-06-02 10:30:00,IB OPF,92.87
2024-06-02 10:30:00,SM FT OPF,0.0
2024-06-02 10:30:00,SM GF,2.11
2024-06-02 10:30:00,SM KV OPF,0.0
2024-06-02 10:30:00,SM NPI,1.474693333
2024-06-02 10:30:00,SM TLO,3.67
2024-06-02 11:00:00,IB GF,0.0
2024-06-02 11:00:00,IB NPI,2.5
2024-06-02 11:00:00,IB OPF,92.87
2024-06-02 11:00:00,SM FT OPF,0.0
2024-06-02 11:00:00,SM GF,2.11
2024-06-02 11:00:00,SM KV OPF,0.0
2024-06-02 11:00:00,SM NPI,1.520953418
2024-06-02 11:00:00,SM TLO,3.67
2024-06-02 11:30:00,IB GF,0.0
2024-06-02 11:30:00,IB NPI,2.5
2024-06-02 11:30:00,IB OPF,92.87
2024-06-02 11:30:00,SM FT OPF,0.0
2024-06-02 11:30:00,SM GF,2.11
2024-06-02 11:30:00,SM KV OPF,0.0
2024-06-02 11:30:00,SM NPI,1.560775285
2024-06-02 11:30:00,SM TLO,3.67
2024-06-02 12:00:00,IB GF,0.0
2024-06-02 12:00:00,IB NPI,2.5
2024-06-02 12:00:00,IB OPF,92.87
2024-06-02 12:00:00,SM FT OPF,0.0
2024-06-02 12:00:00,SM GF,2.11
2024-06-02 12:00:00,SM KV OPF,0.0
2024-06-02 12:00:00,SM NPI,1.593054245
2024-06-02 12:00:00,SM TLO,3.67
2024-06-02 12:30:00,IB GF,0.0
2024-06-02 12:30:00,IB NPI,2.5
2024-06-02 12:30:00,IB OPF,92.87
2024-06-02 12:30:00,SM FT OPF,0.0
2024-06-02 12:30:00,SM GF,2.11
2024-06-02 12:30:00,SM KV OPF,0.0
2024-06-02 12:30:00,SM NPI,1.62089985
2024-06-02 12:30:00,SM TLO,3.67
2024-06-02 13:00:00,IB GF,0.0
2024-06-02 13:00:00,IB NPI,2.5
2024-06-02 13:00:00,IB OPF,92.87
2024-06-02 13:00:00,SM FT OPF,0.0
2024-06-02 13:00:00,SM GF,2.11
2024-06-02 13:00:00,SM KV OPF,0.0
2024-06-02 13:00:00,SM NPI,1.65737459
2024-06-02 13:00:00,SM TLO,3.67
2024-06-02 13:30:00,IB GF,0.0
2024-06-02 13:30:00,IB NPI,2.5
2024-06-02 13:30:00,IB OPF,92.87
2024-06-02 13:30:00,SM FT OPF,0.0
2024-06-02 13:30:00,SM GF,2.11
2024-06-02 13:30:00,SM KV OPF,0.0
2024-06-02 13:30:00,SM NPI,1.700016453
2024-06-02 13:30:00,SM TLO,3.67
2024-06-02 14:00:00,IB GF,0.0
2024-06-02 14:00:00,IB NPI,2.5
2024-06-02 14:00:00,IB OPF,92.87
2024-06-02 14:00:00,SM FT OPF,0.0
2024-06-02 14:00:00,SM GF,2.11
2024-06-02 14:00:00,SM KV OPF,0.0
2024-06-02 14:00:00,SM NPI,1.75930917
2024-06-02 14:00:00,SM TLO,3.67
2024-06-02 14:30:00,IB GF,0.0
2024-06-02 14:30:00,IB NPI,2.5
2024-06-02 14:30:00,IB OPF,92.87
2024-06-02 14:30:00,SM FT OPF,0.0
2024-06-02 14:30:00,SM GF,2.11
2024-06-02 14:30:00,SM KV OPF,0.0
2024-06-02 14:30:00,SM NPI,1.798609752
2024-06-02 14:30:00,SM TLO,3.67
2024-06-02 15:00:00,IB GF,0.0
2024-06-02 15:00:00,IB NPI,2.5
2024-06-02 15:00:00,IB OPF,92.87
2024-06-02 15:00:00,SM FT OPF,0.0
2024-06-02 15:00:00,SM GF,2.11
2024-06-02 15:00:00,SM KV OPF,0.0
2024-06-02 15:00:00,SM NPI,1.823870614
2024-06-02 15:00:00,SM TLO,3.67
2024-06-02 15:30:00,IB GF,0.0
2024-06-02 15:30:00,IB NPI,2.5
2024-06-02 15:30:00,IB OPF,92.87
2024-06-02 15:30:00,SM FT OPF,0.0
2024-06-02 15:30:00,SM GF,2.11
2024-06-02 15:30:00,SM KV OPF,0.0
2024-06-02 15:30:00,SM NPI,1.868163481
2024-06-02 15:30:00,SM TLO,3.67
2024-06-02 16:00:00,IB GF,0.0
2024-06-02 16:00:00,IB NPI,2.5
2024-06-02 16:00:00,IB OPF,92.87
2024-06-02 16:00:00,SM FT OPF,0.0
2024-06-02 16:00:00,SM GF,2.11
2024-06-02 16:00:00,SM KV OPF,0.0
2024-06-02 16:00:00,SM NPI,1.868484569
2024-06-02 16:00:00,SM TLO,3.67
2024-06-02 16:30:00,IB GF,0.0
2024-06-02 16:30:00,IB NPI,2.5
2024-06-02 16:30:00,IB OPF,92.87
2024-06-02 16:30:00,SM FT OPF,0.0
2024-06-02 16:30:00,SM GF,2.11
2024-06-02 16:30:00,SM KV OPF,0.0
2024-06-02 16:30:00,SM NPI,1.814723265
2024-06-02 16:30:00,SM TLO,3.67
2024-06-02 17:00:00,IB GF,0.0
2024-06-02 17:00:00,IB NPI,2.5
2024-06-02 17:00:00,IB OPF,92.87
2024-06-02 17:00:00,SM FT OPF,0.0
2024-06-02 17:00:00,SM GF,2.11
2024-06-02 17:00:00,SM KV OPF,0.0
2024-06-02 17:00:00,SM NPI,1.774139314
2024-06-02 17:00:00,SM TLO,3.67
2024-06-02 17:30:00,IB GF,0.0
2024-06-02 17:30:00,IB NPI,2.5
2024-06-02 17:30:00,IB OPF,92.87
2024-06-02 17:30:00,SM FT OPF,0.0
2024-06-02 17:30:00,SM GF,2.11
2024-06-02 17:30:00,SM KV OPF,0.0
2024-06-02 17:30:00,SM NPI,1.812903933
2024-06-02 17:30:00,SM TLO,3.67
2024-06-02 18:00:00,IB GF,0.0
2024-06-02 18:00:00,IB NPI,2.5
2024-06-02 18:00:00,IB OPF,92.87
2024-06-02 18:00:00,SM FT OPF,0.0
2024-06-02 18:00:00,SM GF,2.11
2024-06-02 18:00:00,SM KV OPF,0.0
2024-06-02 18:00:00,SM NPI,1.916922818
2024-06-02 18:00:00,SM TLO,3.67
2024-06-02 18:30:00,IB GF,0.0
2024-06-02 18:30:00,IB NPI,2.5
2024-06-02 18:30:00,IB OPF,92.87
2024-06-02 18:30:00,SM FT OPF,0.0
2024-06-02 18:30:00,SM GF,2.11
2024-06-02 18:30:00,SM KV OPF,0.0
2024-06-02 18:30:00,SM NPI,1.988859627
2024-06-02 18:30:00,SM TLO,3.67
2024-06-02 19:00:00,IB GF,0.0
2024-06-02 19:00:00,IB NPI,2.5
2024-06-02 19:00:00,IB OPF,92.87
2024-06-02 19:00:00,SM FT OPF,0.0
2024-06-02 19:00:00,SM GF,2.11
2024-06-02 19:00:00,SM KV OPF,0.0
2024-06-02 19:00:00,SM NPI,2.018646911
2024-06-02 19:00:00,SM TLO,3.67
2024-06-02 19:30:00,IB GF,0.0
2024-06-02 19:30:00,IB NPI,2.5
2024-06-02 19:30:00,IB OPF,92.87
2024-06-02 19:30:00,SM FT OPF,0.0
2024-06-02 19:30:00,SM GF,2.11
2024-06-02 19:30:00,SM KV OPF,0.0
2024-06-02 19:30:00,SM NPI,1.939230507
2024-06-02 19:30:00,SM TLO,3.67
2024-06-02 20:00:00,IB GF,0.0
2024-06-02 20:00:00,IB NPI,2.5
2024-06-02 20:00:00,IB OPF,92.87
2024-06-02 20:00:00,SM FT OPF,0.0
2024-06-02 20:00:00,SM GF,2.11
2024-06-02 20:00:00,SM KV OPF,0.0
2024-06-02 20:00:00,SM NPI,1.77862465
2024-06-02 20:00:00,SM TLO,3.67
2024-06-02 20:30:00,IB GF,0.0
2024-06-02 20:30:00,IB NPI,2.5
2024-06-02 20:30:00,IB OPF,92.87
2024-06-02 20:30:00,SM FT OPF,0.0
2024-06-02 20:30:00,SM GF,2.11
2024-06-02 20:30:00,SM KV OPF,0.0
2024-06-02 20:30:00,SM NPI,1.607460533
2024-06-02 20:30:00,SM TLO,3.67
2024-06-02 21:00:00,IB GF,0.0
2024-06-02 21:00:00,IB NPI,2.5
2024-06-02 21:00:00,IB OPF,92.87
2024-06-02 21:00:00,SM FT OPF,0.0
2024-06-02 21:00:00,SM GF,2.11
2024-06-02 21:00:00,SM KV OPF,0.0
2024-06-02 21:00:00,SM NPI,1.463225868
2024-06-02 21:00:00,SM TLO,3.67
2024-06-02 21:30:00,IB GF,0.0
2024-06-02 21:30:00,IB NPI,2.5
2024-06-02 21:30:00,IB OPF,92.87
2024-06-02 21:30:00,SM FT OPF,0.0
2024-06-02 21:30:00,SM GF,2.11
2024-06-02 21:30:00,SM KV OPF,0.0
2024-06-02 21:30:00,SM NPI,1.380038498
2024-06-02 21:30:00,SM TLO,3.67
2024-06-02 22:00:00,IB GF,0.0
2024-06-02 22:00:00,IB NPI,2.5
2024-06-02 22:00:00,IB OPF,92.87
2024-06-02 22:00:00,SM FT OPF,0.0
2024-06-02 22:00:00,SM GF,2.11
2024-06-02 22:00:00,SM KV OPF,0.0
2024-06-02 22:00:00,SM NPI,1.308541873
2024-06-02 22:00:00,SM TLO,3.67
2024-06-02 22:30:00,IB GF,0.0
2024-06-02 22:30:00,IB NPI,2.5
2024-06-02 22:30:00,IB OPF,92.87
2024-06-02 22:30:00,SM FT OPF,0.0
2024-06-02 22:30:00,SM GF,2.11
2024-06-02 22:30:00,SM KV OPF,0.0
2024-06-02 22:30:00,SM NPI,1.244592258
2024-06-02 22:30:00,SM TLO,3.67
2024-06-02 23:00:00,IB GF,0.0
2024-06-02 23:00:00,IB NPI,2.5
2024-06-02 23:00:00,IB OPF,92.87
2024-06-02 23:00:00,SM FT OPF,0.0
2024-06-02 23:00:00,SM GF,2.11
2024-06-02 23:00:00,SM KV OPF,0.0
2024-06-02 23:00:00,SM NPI,1.194001755
2024-06-02 23:00:00,SM TLO,3.67
2024-06-02 23:30:00,IB GF,0.0
2024-06-02 23:30:00,IB NPI,2.5
2024-06-02 23:30:00,IB OPF,92.87
2024-06-02 23:30:00,SM FT OPF,0.0
2024-06-02 23:30:00,SM GF,2.11
2024-06-02 23:30:00,SM KV OPF,0.0
2024-06-02 23:30:00,SM NPI,1.15802476
2024-06-02 23:30:00,SM TLO,3.67
2024-06-03 00:00:00,IB GF,0.0
2024-06-03 00:00:00,IB NPI,2.5
2024-06-03 00:00:00,IB OPF,92.87
2024-06-03 00:00:00,SM FT OPF,0.0
2024-06-03 00:00:00,SM GF,2.11
2024-06-03 00:00:00,SM KV OPF,0.0
2024-06-03 00:00:00,SM NPI,1.127205134
2024-06-03 00:00:00,SM TLO,3.67
2024-06-03 00:30:00,IB GF,0.0
2024-06-03 00:30:00,IB NPI,2.5
2024-06-03 00:30:00,IB OPF,92.87
2024-06-03 00:30:00,SM FT OPF,0.0
2024-06-03 00:30:00,SM GF,2.11
2024-06-03 00:30:00,SM KV OPF,0.0
2024-06-03 00:30:00,SM NPI,1.102165244
2024-06-03 00:30:00,SM TLO,3.67
2024-06-03 01:00:00,IB GF,0.0
2024-06-03 01:00:00,IB NPI,2.5
2024-06-03 01:00:00,IB OPF,92.87
2024-06-03 01:00:00,SM FT OPF,0.0
2024-06-03 01:00:00,SM GF,2.11
2024-06-03 01:00:00,SM KV OPF,0.0
2024-06-03 01:00:00,SM NPI,1.087779742
2024-06-03 01:00:00,SM TLO,3.67
2024-06-03 01:30:00,IB GF,0.0
2024-06-03 01:30:00,IB NPI,2.5
2024-06-03 01:30:00,IB OPF,92.87
2024-06-03 01:30:00,SM FT OPF,0.0
2024-06-03 01:30:00,SM GF,2.11
2024-06-03 01:30:00,SM KV OPF,0.0
2024-06-03 01:30:00,SM NPI,1.073749795
2024-06-03 01:30:00,SM TLO,3.67
2024-06-03 02:00:00,IB GF,0.0
2024-06-03 02:00:00,IB NPI,2.5
2024-06-03 02:00:00,IB OPF,92.87
2024-06-03 02:00:00,SM FT OPF,0.0
2024-06-03 02:00:00,SM GF,2.11
2024-06-03 02:00:00,SM KV OPF,0.0
2024-06-03 02:00:00,SM NPI,1.067786317
2024-06-03 02:00:00,SM TLO,3.67
2024-06-03 02:30:00,IB GF,0.0
2024-06-03 02:30:00,IB NPI,2.5
2024-06-03 02:30:00,IB OPF,92.87
2024-06-03 02:30:00,SM FT OPF,0.0
2024-06-03 02:30:00,SM GF,2.11
2024-06-03 02:30:00,SM KV OPF,0.0
2024-06-03 02:30:00,SM NPI,1.069549062
2024-06-03 02:30:00,SM TLO,3.67
2024-06-03 03:00:00,IB GF,0.0
2024-06-03 03:00:00,IB NPI,2.5
2024-06-03 03:00:00,IB OPF,92.87
2024-06-03 03:00:00,SM FT OPF,0.0
2024-06-03 03:00:00,SM GF,2.11
2024-06-03 03:00:00,SM KV OPF,0.0
2024-06-03 03:00:00,SM NPI,1.079406761
2024-06-03 03:00:00,SM TLO,3.67
2024-06-03 03:30:00,IB GF,0.0
2024-06-03 03:30:00,IB NPI,2.5
2024-06-03 03:30:00,IB OPF,92.87
2024-06-03 03:30:00,SM FT OPF,0.0
2024-06-03 03:30:00,SM GF,2.11
2024-06-03 03:30:00,SM KV OPF,0.0
2024-06-03 03:30:00,SM NPI,1.149226684
2024-06-03 03:30:00,SM TLO,3.67
2024-06-03 04:00:00,IB GF,0.0
2024-06-03 04:00:00,IB NPI,2.5
2024-06-03 04:00:00,IB OPF,92.87
2024-06-03 04:00:00,SM FT OPF,0.0
2024-06-03 04:00:00,SM GF,2.11
2024-06-03 04:00:00,SM KV OPF,0.0
2024-06-03 04:00:00,SM NPI,1.267530196
2024-06-03 04:00:00,SM TLO,3.67
2024-06-03 04:30:00,IB GF,0.0
2024-06-03 04:30:00,IB NPI,2.5
2024-06-03 04:30:00,IB OPF,92.87
2024-06-03 04:30:00,SM FT OPF,0.0
2024-06-03 04:30:00,SM GF,2.11
2024-06-03 04:30:00,SM KV OPF,0.0
2024-06-03 04:30:00,SM NPI,1.316879708
2024-06-03 04:30:00,SM TLO,3.67
2024-06-03 05:00:00,IB GF,0.0
2024-06-03 05:00:00,IB NPI,2.5
2024-06-03 05:00:00,IB OPF,92.87
2024-06-03 05:00:00,SM FT OPF,0.0
2024-06-03 05:00:00,SM GF,2.11
2024-06-03 05:00:00,SM KV OPF,0.0
2024-06-03 05:00:00,SM NPI,1.284370844
2024-06-03 05:00:00,SM TLO,3.67
2024-06-03 05:30:00,IB GF,0.0
2024-06-03 05:30:00,IB NPI,2.5
2024-06-03 05:30:00,IB OPF,92.87
2024-06-03 05:30:00,SM FT OPF,0.0
2024-06-03 05:30:00,SM GF,2.11
2024-06-03 05:30:00,SM KV OPF,0.0
2024-06-03 05:30:00,SM NPI,1.262752593
2024-06-03 05:30:00,SM TLO,3.67
2024-06-03 06:00:00,IB GF,0.0
2024-06-03 06:00:00,IB NPI,2.5
2024-06-03 06:00:00,IB OPF,92.87
2024-06-03 06:00:00,SM FT OPF,0.0
2024-06-03 06:00:00,SM GF,2.11
2024-06-03 06:00:00,SM KV OPF,0.0
2024-06-03 06:00:00,SM NPI,1.295834856
2024-06-03 06:00:00,SM TLO,3.67
2024-06-03 06:30:00,IB GF,0.0
2024-06-03 06:30:00,IB NPI,2.5
2024-06-03 06:30:00,IB OPF,92.87
2024-06-03 06:30:00,SM FT OPF,0.0
2024-06-03 06:30:00,SM GF,2.11
2024-06-03 06:30:00,SM KV OPF,0.0
2024-06-03 06:30:00,SM NPI,1.318906195
2024-06-03 06:30:00,SM TLO,3.67
2024-06-03 07:00:00,IB GF,0.0
2024-06-03 07:00:00,IB NPI,2.5
2024-06-03 07:00:00,IB OPF,92.87
2024-06-03 07:00:00,SM FT OPF,0.0
2024-06-03 07:00:00,SM GF,2.11
2024-06-03 07:00:00,SM KV OPF,0.0
2024-06-03 07:00:00,SM NPI,1.339725335
2024-06-03 07:00:00,SM TLO,3.67
2024-06-03 07:30:00,IB GF,0.0
2024-06-03 07:30:00,IB NPI,2.5
2024-06-03 07:30:00,IB OPF,92.87
2024-06-03 07:30:00,SM FT OPF,0.0
2024-06-03 07:30:00,SM GF,2.11
2024-06-03 07:30:00,SM KV OPF,0.0
2024-06-03 07:30:00,SM NPI,1.339374372
2024-06-03 07:30:00,SM TLO,3.67
2024-06-03 08:00:00,IB GF,0.0
2024-06-03 08:00:00,IB NPI,2.5
2024-06-03 08:00:00,IB OPF,92.87
2024-06-03 08:00:00,SM FT OPF,0.0
2024-06-03 08:00:00,SM GF,2.11
2024-06-03 08:00:00,SM KV OPF,0.0
2024-06-03 08:00:00,SM NPI,1.328739112
2024-06-03 08:00:00,SM TLO,3.67
2024-06-03 08:30:00,IB GF,0.0
2024-06-03 08:30:00,IB NPI,2.5
2024-06-03 08:30:00,IB OPF,92.87
2024-06-03 08:30:00,SM FT OPF,0.0
2024-06-03 08:30:00,SM GF,2.11
2024-06-03 08:30:00,SM KV OPF,0.0
2024-06-03 08:30:00,SM NPI,1.315609329
2024-06-03 08:30:00,SM TLO,3.67
2024-06-03 09:00:00,IB GF,0.0
2024-06-03 09:00:00,IB NPI,2.5
2024-06-03 09:00:00,IB OPF,92.87
2024-06-03 09:00:00,SM FT OPF,0.0
2024-06-03 09:00:00,SM GF,2.11
2024-06-03 09:00:00,SM KV OPF,0.0
2024-06-03 09:00:00,SM NPI,1.310517269
2024-06-03 09:00:00,SM TLO,3.67
2024-06-03 09:30:00,IB GF,0.0
2024-06-03 09:30:00,IB NPI,2.5
2024-06-03 09:30:00,IB OPF,92.87
2024-06-03 09:30:00,SM FT OPF,0.0
2024-06-03 09:30:00,SM GF,2.11
2024-06-03 09:30:00,SM KV OPF,0.0
2024-06-03 09:30:00,SM NPI,1.355569902
2024-06-03 09:30:00,SM TLO,3.67
2024-06-03 10:00:00,IB GF,0.0
2024-06-03 10:00:00,IB NPI,2.5
2024-06-03 10:00:00,IB OPF,92.87
2024-06-03 10:00:00,SM FT OPF,0.0
2024-06-03 10:00:00,SM GF,2.11
2024-06-03 10:00:00,SM KV OPF,0.0
2024-06-03 10:00:00,SM NPI,1.421180223
2024-06-03 10:00:00,SM TLO,3.67
2024-06-03 10:30:00,IB GF,0.0
2024-06-03 10:30:00,IB NPI,2.5
2024-06-03 10:30:00,IB OPF,92.87
2024-06-03 10:30:00,SM FT OPF,0.0
2024-06-03 10:30:00,SM GF,2.11
2024-06-03 10:30:00,SM KV OPF,0.0
2024-06-03 10:30:00,SM NPI,1.474693333
2024-06-03 10:30:00,SM TLO,3.67
2024-06-03 11:00:00,IB GF,0.0
2024-06-03 11:00:00,IB NPI,2.5
2024-06-03 11:00:00,IB OPF,92.87
2024-06-03 11:00:00,SM FT OPF,0.0
2024-06-03 11:00:00,SM GF,2.11
2024-06-03 11:00:00,SM KV OPF,0.0
2024-06-03 11:00:00,SM NPI,1.520953418
2024-06-03 11:00:00,SM TLO,3.67
2024-06-03 11:30:00,IB GF,0.0
2024-06-03 11:30:00,IB NPI,2.5
2024-06-03 11:30:00,IB OPF,92.87
2024-06-03 11:30:00,SM FT OPF,0.0
2024-06-03 11:30:00,SM GF,2.11
2024-06-03 11:30:00,SM KV OPF,0.0
2024-06-03 11:30:00,SM NPI,1.560775285
2024-06-03 11:30:00,SM TLO,3.67
2024-06-03 12:00:00,IB GF,0.0
2024-06-03 12:00:00,IB NPI,2.5
2024-06-03 12:00:00,IB OPF,92.87
2024-06-03 12:00:00,SM FT OPF,0.0
2024-06-03 12:00:00,SM GF,2.11
2024-06-03 12:00:00,SM KV OPF,0.0
2024-06-03 12:00:00,SM NPI,1.593054245
2024-06-03 12:00:00,SM TLO,3.67
2024-06-03 12:30:00,IB GF,0.0
2024-06-03 12:30:00,IB NPI,2.5
2024-06-03 12:30:00,IB OPF,92.87
2024-06-03 12:30:00,SM FT OPF,0.0
2024-06-03 12:30:00,SM GF,2.11
2024-06-03 12:30:00,SM KV OPF,0.0
2024-06-03 12:30:00,SM NPI,1.62089985
2024-06-03 12:30:00,SM TLO,3.67
2024-06-03 13:00:00,IB GF,0.0
2024-06-03 13:00:00,IB NPI,2.5
2024-06-03 13:00:00,IB OPF,92.87
2024-06-03 13:00:00,SM FT OPF,0.0
2024-06-03 13:00:00,SM GF,2.11
2024-06-03 13:00:00,SM KV OPF,0.0
2024-06-03 13:00:00,SM NPI,1.65737459
2024-06-03 13:00:00,SM TLO,3.67
2024-06-03 13:30:00,IB GF,0.0
2024-06-03 13:30:00,IB NPI,2.5
2024-06-03 13:30:00,IB OPF,92.87
2024-06-03 13:30:00,SM FT OPF,0.0
2024-06-03 13:30:00,SM GF,2.11
2024-06-03 13:30:00,SM KV OPF,0.0
2024-06-03 13:30:00,SM NPI,1.700016453
2024-06-03 13:30:00,SM TLO,3.67
2024-06-03 14:00:00,IB GF,0.0
2024-06-03 14:00:00,IB NPI,2.5
2024-06-03 14:00:00,IB OPF,92.87
2024-06-03 14:00:00,SM FT OPF,0.0
2024-06-03 14:00:00,SM GF,2.11
2024-06-03 14:00:00,SM KV OPF,0.0
2024-06-03 14:00:00,SM NPI,1.75930917
2024-06-03 14:00:00,SM TLO,3.67
2024-06-03 14:30:00,IB GF,0.0
2024-06-03 14:30:00,IB NPI,2.5
2024-06-03 14:30:00,IB OPF,92.87
2024-06-03 14:30:00,SM FT OPF,0.0
2024-06-03 14:30:00,SM GF,2.11
2024-06-03 14:30:00,SM KV OPF,0.0
2024-06-03 14:30:00,SM NPI,1.798609752
2024-06-03 14:30:00,SM TLO,3.67
2024-06-03 15:00:00,IB GF,0.0
2024-06-03 15:00:00,IB NPI,2.5
2024-06-03 15:00:00,IB OPF,92.87
2024-06-03 15:00:00,SM FT OPF,0.0
2024-06-03 15:00:00,SM GF,2.11
2024-06-03 15:00:00,SM KV OPF,0.0
2024-06-03 15:00:00,SM NPI,1.823870614
2024-06-03 15:00:00,SM TLO,3.67
2024-06-03 15:30:00,IB GF,0.0
2024-06-03 15:30:00,IB NPI,2.5
2024-06-03 15:30:00,IB OPF,92.87
2024-06-03 15:30:00,SM FT OPF,0.0
2024-06-03 15:30:00,SM GF,2.11
2024-06-03 15:30:00,SM KV OPF,0.0
2024-06-03 15:30:00,SM NPI,1.868163481
2024-06-03 15:30:00,SM TLO,3.67
2024-06-03 16:00:00,IB GF,0.0
2024-06-03 16:00:00,IB NPI,2.5
2024-06-03 16:00:00,IB OPF,92.87
2024-06-03 16:00:00,SM FT OPF,0.0
2024-06-03 16:00:00,SM GF,2.11
2024-06-03 16:00:00,SM KV OPF,0.0
2024-06-03 16:00:00,SM NPI,1.868484569
2024-06-03 16:00:00,SM TLO,3.67
2024-06-03 16:30:00,IB GF,0.0
2024-06-03 16:30:00,IB NPI,2.5
2024-06-03 16:30:00,IB OPF,92.87
2024-06-03 16:30:00,SM FT OPF,0.0
2024-06-03 16:30:00,SM GF,2.11
2024-06-03 16:30:00,SM KV OPF,0.0
2024-06-03 16:30:00,SM NPI,1.814723265
2024-06-03 16:30:00,SM TLO,3.67
2024-06-03 17:00:00,IB GF,0.0
2024-06-03 17:00:00,IB NPI,2.5
2024-06-03 17:00:00,IB OPF,92.87
2024-06-03 17:00:00,SM FT OPF,0.0
2024-06-03 17:00:00,SM GF,2.11
2024-06-03 17:00:00,SM KV OPF,0.0
2024-06-03 17:00:00,SM NPI,1.774139314
2024-06-03 17:00:00,SM TLO,3.67
2024-06-03 17:30:00,IB GF,0.0
2024-06-03 17:30:00,IB NPI,2.5
2024-06-03 17:30:00,IB OPF,92.87
